"slot",1,2,3,4,4,5,5,6,6,7,7,8,9,10,11,12,13,14
"01.01.21",0.238110421911379,0.262333222711378,0.276407006191819,0.273331101111378,0.13252202876995,0.348320938536063,0.13252202876995,0.378487968936063,0.13252202876995,-0.404981008725772,0.13252202876995,-0.159886400930664,-0.077799911160574,-0.068062572012946,-0.163332203878411,1.00903736774808,0.408962408336664,-2.85101645385425
"02.01.21",0.028226867056099,0.028226867056099,0.028226867056099,0.028226867056099,0.016995384157534,0.028226867056099,0.016995384157534,0.028226867056099,0.016995384157534,0.027233603845489,0.016995384157534,0.002355496782159,0.028226867056099,0.028226867056099,0.028226867056099,0.028226867056099,0.028226867056099,-0.408066174874875
"03.01.21",0.284181675834481,0.365392623834481,0.405160079834481,0.382071212634481,0.355897125592105,0.462429035034481,0.384773128342105,0.516496177434481,0.447298631131579,-0.863274533809563,0.441668620105263,-0.163049202934021,-0.421471451181335,-0.217679544619573,-0.904622624160715,2.2039467114801,0.726002944165479,-4.40522060871831
"04.01.21",0.076062982811615,0.076062982811615,0.076062982811615,0.076062982811615,0.023108552462977,0.076062982811615,0.023108552462977,0.076062982811615,0.023108552462977,-0.382240727726126,0.023108552462977,-0.160851916756273,-0.128875000097328,-0.08997565658902,-0.015057753987699,0.076062982811615,0.076062982811615,0.076062982811615
"05.01.21",0.222352888962362,0.260032530135502,0.287027406935502,0.270989477335502,0.132643804779719,0.384565468326693,0.132369615931035,0.368046731735502,0.152267892378403,-1.39085410268188,0.154221161509982,-0.41170586156016,-0.594925223681081,-0.36742501956997,-1.11354513527307,0.82654209819589,0.751820981378145,-0.064424714838072
"06.01.21",0.3744048264,0.505850128,0.5867284928,0.5052961024,0.374450571019737,0.759906,0.382046907789474,0.779929032,0.418195548335977,-1.82247163062583,0.423480864809661,-0.79321410058959,-0.905880571091091,-0.604832451747748,-1.7594479782955,4.88069636435549,1.10037519781782,-5.2055133033784
"07.01.21",0.241851450569227,0.286598537769227,0.284570937769227,0.280249549353919,0.169999248969061,0.404630718569227,0.169999248969061,0.407581883369227,0.169999248969061,-1.78383730134294,0.169999248969061,-1.01911439701556,-0.842497028923632,-0.54273933913224,-1.70032287818962,1.30608001282949,1.28629604738805,0.710654811110169
"08.01.21",0.144426774681922,0.172304265537178,0.169873545537178,0.180153465537178,0.02893005836396,0.184154025537178,0.02893005836396,0.207625665537178,0.02893005836396,-0.868158891629229,0.02893005836396,-0.389805203341141,-0.313357731783907,-0.214169568531855,-0.20662157532723,0.27261833159657,0.27261833159657,0.27261833159657
"09.01.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
